id,entid,CaseType,EMPNUM,WOMEMPNUM,BUSST,islatest,profit_loss,revenue,sales_cost,sales_tax,sales_expense,G_expense,finance_expense,asset_devaluation_losses,fair_value_change,investment_income,operation_profit,non_operating_income,non_operating_expense,total_profit,assets,assets_re,payrol_expense,main_business_income,main_business_cost,other_business_income,other_operating_cost,retained_profits,income_tax_adjuste,incometax_actual,ENTTYPE,INDUSTRYPHY,REGCAPCUR,RECCAP,PARFORM,Unnamed: 0_y,NAME,industry_tax,registertype,economic_type,incometax_rate,collection_type,avg_EMPNUM,std_EMPNUM
2072,1123383810,4,0,0,0,1,-0.603455387,0.851243789,0.303478383,0.132750656,-0.23716324,-0.908741972,0.140153679,-0.200316535,-0.549067333,0.649440217,-0.785095172,1.02487177,0.200930639,-0.303015123,10000.80455,9999.831073,0.674531025,1.051822163,1.08933955,0.911387045,0.14585854,-0.828082834,0,0.916024568,3,10,1,200,1,10717,2,0,8,195,0,2,4.5,4.949747468
364,601440257,4,9.6,5.5,1,1,0.851472166,-0.386774873,0.503764824,0.47076689,0.813449643,25121.25311,420.9998271,0.57889199,0.504713515,-0.860747538,-25542.66554,0.497965205,50.36848408,-25582.54404,1993711.756,3976134.001,-1.224640795,-0.379990819,-0.075573513,0.160387846,0.136282758,-13666.11291,-22356.40421,0.08668978,3,11,1,1000,0,0,0,2,8,23,0.25,0,3,0
183,315091037,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,10,0,0,0,0,0,0,0,0,0,0
171,1141604708,4,7.5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,0,0,0,0,0,0,0,0,0,0,0
2079,541074519,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,0,0,1,0,1,0,0,0,0,0,0,0
979,15412559,4,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,11,1,0,0,3799,0,0,0,0,0,0,0,0
1564,1217625539,4,9.75,3.5,1,1,0.549586692,0.479511902,0.22337367,0.582427875,1.115069431,2284414.467,3844332.61,-0.429649494,-1.239966519,-0.658752883,-5167665.332,15.38156363,0.313925312,-5167648.051,150289001.1,150289000.3,-0.506542634,-0.318778536,-0.624490859,-0.4889799,0.234754151,-3943666.623,-8839588.788,-0.32958228,7,11,1,4000,0,6861,0,2,8,18,0.25,0,9.5,6.806859286
813,451276289,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,1,0,0,0,0,0,0,0,0,0,0,0
188,515804857,4,0,0,0,1,1.194867582,0.260254232,-0.493295379,0.857992779,1.03633841,-1.129042759,-0.515598725,-0.136340721,-1.076809622,0.028598544,1.006703398,-1.913911313,-0.147857466,-0.568441519,-0.452917682,-0.423055317,-0.401083624,0.823470881,0.810962382,-0.098370443,0.055810602,-0.238224952,0,1.285151935,0,11,1,100,0,0,0,0,8,206,0,2,5,0
620,177233633,4,0,0,0,1,-0.011214705,0.645680341,-2.194717355,-0.323240911,0.446474541,-0.29423489,0.075341372,0.320326224,1.25435302,0.54255747,0.407060506,0.761634045,-0.003691413,0.631832583,-2.350775944,-0.49429111,-1.069306766,-0.455475392,0.793514232,0.289104697,0.273739913,1.050683168,0,-0.603094594,3,11,1,0,0,0,1,0,8,211,0,2,3,0
152,60068624,4,5.666666667,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,0,4609,0,0,0,0,0,0,0,0
159,1102534779,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,2000,0,1455,0,0,0,0,0,0,0,0
1056,94136991,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,0,0,0,0,1,0,0,0,0,0,0,0
273,127746,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,1000,0,0,0,0,0,0,0,0,0,0
615,807621140,4,7.5,11.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,9,1,0,0,5111,0,0,0,0,0,0,0,0
2032,1122732191,4,10.75,8.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,9,1,0,0,10137,4,0,0,0,0,0,0,0
1103,814750034,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,1000,0,2872,1,0,0,0,0,0,0,0
1271,794266200,4,4.5,2.5,1,1,0.388367108,-0.600620563,0.976057901,-1.514660277,0.111393356,0.31663824,-1.121372627,-0.450835699,-0.416779936,0.383625285,-0.745946088,-0.183804058,-2.51341309,-0.53818497,50.5867248,50.25978029,-0.312733657,-0.637843232,-1.661890647,0.778867953,1.256109185,0.105788348,0,1.415099994,13,11,1,0,0,4608,0,2,8,56,0.25,0,2,0
372,188029906,4,6.833333333,3.666666667,1,1,0.172501548,-0.762691957,0.592666565,-1.169434283,-2.131402185,0.14320583,0.034639172,0.379855278,-0.826502541,0.66268968,-0.373919497,0.148561722,1.382227505,-0.077651156,-0.380353542,-0.275069661,-0.434496948,-0.045737637,-0.284246815,-1.022506906,-1.133010328,0.464020754,0,-0.054232506,1,11,1,5000,0,2567,12,2,8,50,0.25,1,1.5,0.707106781
223,100195671,4,5.5,5,1,1,0.028337507,0,0,0,0,30226.0551,29.48284663,0,0,0,-30237.68268,0,0,-30238.04176,10005040,10005038.32,35999.03994,0,0,0,0,0,-29819.34108,0,3,9,1,1000,0,0,0,2,8,67,0.25,0,0,0
594,926989116,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,0,0,1,0,0,0,0,0,0,0
477,1000603123,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,0,0,0,0,0,0,0,0,0,0,0
930,211469713,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,1000,0,4062,0,2,8,48,0.25,1,0,0
1563,651615212,4,7,6,1,1,0.692975382,14531533.39,4007433.763,266675.4233,0.874911614,0.274009001,0.932416903,0.695261855,-0.667648532,0.404842752,474900.2742,-0.560291586,-0.818360861,3873766.503,2664999.904,2664999.714,-1.021929416,9575499.651,-0.410724961,-1.349484218,-0.382638323,4851345.828,1424700.904,283364.6315,17,11,1,0,0,6542,0,2,19,56,0.25,0,3.333333333,1.154700538
1845,204441508,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,1,0,0,0,0,0,0,0,0,0
840,955800839,4,0,0,0,1,0.109374654,-0.556966455,0.361668257,-1.2088697,0.511333486,-0.761376116,1.147462196,-2.684402352,-0.558703654,-0.36520339,-2.405269517,1.613943133,-0.665357383,-0.655366838,0.549714518,-0.454472793,-1.627877731,-1.295648847,-0.008072771,-0.10320008,-1.014181124,1.665631897,0,-1.064095721,3,11,1,0,0,0,1,0,19,144,0,2,4,0
688,822541486,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,3,0,0,0,0,0,0,0,0,0,0
1399,532386625,4,1.6,6.5,1,1,0.028987215,-0.306971993,0.032183079,0.390027353,-0.364309233,1.03595876,-0.202429377,0.09973282,-1.601932359,-0.857313934,-1.224306884,0.945747456,-0.896856943,-0.332991114,0.276770237,-0.555756812,-0.657675184,-1.027732491,-0.77987428,-0.84142092,0.369429331,-0.597670472,0,0.010919957,5,11,1,20,0,2690,2,2,8,23,0.25,0,2,0
137,954239726,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,0,0,0,0,0,0,0,0,0,0
519,265904608,4,0,0,0,1,0.327547852,0,0,0,0,1711.292892,0,0,0,0,-1713.593482,0,0,-1710.252566,0.437345924,1.527024324,0,0,0,0,0,0,-1711.925564,0,5,11,1,0,0,0,0,2,8,67,0.25,0,1,0
629,647313960,4,0,0,0,1,-0.731427494,0.687599335,-0.134559302,0.065808743,0.767152252,-1.104653889,1.161557568,0.811256892,-0.706758316,-0.346099125,0.619458216,0.591250849,-0.168606058,0.184449548,-1.433558105,0.165615062,1.277471776,1.769763961,-1.287988637,-0.908864898,-0.605880053,-0.309160281,0,-0.396022863,3,11,1,0,0,0,1,0,8,206,0,2,3,0
335,313133445,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,1,0,0,0,0,0,0,0,0,0,0,0
782,295521760,4,4.25,6,1,1,-0.488608305,0.619012725,-0.64547041,-1.097371337,-0.832253579,-0.547372919,-0.611781324,-0.732633855,0.432328712,0.163075642,-0.583280686,-0.897160412,-0.201410322,-0.276126765,0.990780401,1.952837638,1.231449499,0.616403096,-0.761216305,0.010280095,0.000236997,-0.750442889,0,0.065690932,3,11,1,1000,0,0,0,2,8,48,0.25,1,2,0
1252,240477504,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,0,0,0,1,0,0,0,0,0,0,0
1813,21495398,4,0,0,0,1,-0.393096516,0.108803439,-0.943724692,-0.274081241,-0.403758108,0.464394279,0.280014804,-0.795392862,-1.069943247,0.823059305,0.44192163,1.981549696,1.075644891,0.568136012,-0.074353176,0.761348582,0.603469255,-2.989980174,0.132031197,-0.911553747,0.42253642,0.247092687,0,1.87914014,3,11,1,0,0,0,0,0,8,222,0,2,3,0
1382,498426938,4,0,0,1,1,-1.485344125,1.444071141,-0.620287167,0.493892281,0.224313443,-0.35629752,0.636333883,0.019492467,-0.487535088,0.608141475,0.353309253,-0.617027689,0.18334569,-0.477118861,0.482559976,1.01444718,-0.322106665,-0.525404408,0.737587239,0.284505123,0.596509462,0.525225113,0,0.287236497,5,11,1,100,0,3595,0,2,8,48,0.25,1,3,0
1011,190939668,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,0,0,0,1,0,0,0,0,0,0,0
1513,808829718,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,0,11653,0,0,0,0,0,0,0,0
711,1153663696,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,1,0,0,0,0,0,0,0,0,0,0,0
16,342952876,2,515.1666667,218.6666667,1,1,0.605590745,687614499.7,212843666.3,15395789.93,-0.149220973,180164000.6,-1.410651862,113476832.6,-0.863506136,35279289.08,261068166.6,541519.5608,1057092.024,260552500,5421433838,7276298334,39713499.71,328875999.9,70459667.28,0.370356941,0.677503924,164300667,372418665.8,81808650,11,9,1,39875.2567,0,5670,25,2,9,36,0.25,0,416,115.7814032
1111,708296085,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,0,0,0,1,0,0,0,0,0,0,0
288,594662985,4,2.666666667,4,1,1,0.482981452,1.476046253,-0.351158172,0.927337348,-0.282927759,-0.567138926,0.041201261,0.496412736,-0.126950589,-0.901535695,-0.505766027,0.970726694,-0.392257224,-0.369170965,35146667.24,35146667.26,-0.576590108,0.032900978,0.542298,0.16056547,0.440059663,0.015792574,0,0.288750997,5,11,1,5000,0,1170,3,2,8,67,0.25,1,1.333333333,0.577350269
1224,481196039,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0
2018,28115559,4,12.5,0,1,1,0.474623327,-0.432480093,-1.102090536,-0.752306047,-0.543842119,966.3665242,0.131416787,0.105189569,-0.594777168,-0.440286545,-965.7376436,0.863954614,0.726192824,-965.9809747,10001899.31,10001899.47,799.8865687,0.73018768,0.254494616,0.490187742,0.186488877,-0.283253905,-2399.57569,2.079671822,3,10,1,2000,0,11217,2,2,8,50,0.25,0,3,0
1358,760576075,4,7.2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,0,0,0,1,0,0,0,0,0,0,0
2132,1023191086,4,3.666666667,2.5,1,1,0.612439162,0.439684778,0.706343924,-1.561187932,0.200014781,0.405157688,1.04295019,-0.813383851,-0.544070309,0.526004854,-0.635581213,0.854456823,0.779864032,0.032984994,1666699.555,1666700.359,0.652258631,-0.502629227,-0.066058812,0.955343589,0.905108301,-1.093873144,0,-0.261888277,44,11,1,500,0,9543,1,0,18,211,0.25,2,1.666666667,1.154700538
571,36052559,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,0,0,0,0,0,0,0,0,0,0
655,632218956,4,0,0,0,1,1.762889772,-0.312493388,-0.234833313,0.288474726,1.018013801,1.148940641,-0.718896726,-2.31340825,-0.080235583,0.573601696,1.715085898,0.41570406,0.678000201,0.164234122,1.078139891,0.867957798,-0.508985665,-1.516912341,-0.049995199,-0.121608588,-1.223081784,0.407320479,0,0.47154834,5,11,1,0,0,0,1,0,19,211,0,2,2,0
1030,802576866,4,0,0,0,1,0.926389393,0,0,0,0,34200.40085,0,0,0,0,-34200.40127,0,0,-34200.15189,1000003.142,3499999.614,0,0,0,0,0,0,-34200.71186,0,3,11,1,200,0,0,2,2,8,48,0.25,0,2,0
1272,1087388731,4,4,0,1,1,0.475462715,-1.398313929,0.192089551,-0.190872721,-0.917981212,507.9435574,120.7358536,-0.438603736,-1.431142031,-0.649525712,-628.6637911,-0.436717867,-0.908011995,-630.1089797,336487.3981,672853.328,-0.09764767,-0.128456069,-0.293882305,1.526209717,1.885961675,-0.298817153,-943.9773775,-0.146428514,3,11,1,100,0,0,1,2,8,55,0.25,0,2.5,0.707106781
466,109349946,4,9,4.333333333,1,1,-0.270919816,-0.37163101,0.335501932,-0.258675697,-0.563370978,-0.412634762,0.420424483,0.464741875,0.167556858,-0.772549516,-0.172222352,0.162466489,-0.417099287,-1.435838476,25002.37191,25002.70296,-0.31174132,0.76443963,0.061423346,0.070452017,-0.143101096,0.240463202,0,0.459520064,5,11,1,0,0,0,0,2,19,55,0.25,0,5,0
1865,72751747,4,8.5,0,1,1,1.08089107,2.608508139,0.385526053,-0.305789475,-0.046484147,135427.8,292.5659641,-0.128398498,-0.772455173,0.186630666,-135720.8914,0.931788716,-0.382201338,-135719.7086,733946.6746,1051414.714,4499.727365,0.017480927,0.098173885,2.269389092,-0.347978915,1.558954787,-203580.912,-1.003920808,3,0,1,200,0,11116,2,2,8,3,0.25,0,5.5,6.363961031
200,635899624,4,21.16666667,15.66666667,1,1,-0.046279518,-1.075368036,1.925391159,-0.528812969,0.597169186,0.124302888,-3.001841521,-0.350563687,-0.066945169,-1.089113629,0.159087946,0.365257868,-0.981119633,0.53134696,1.045628096,0.557326897,0.633991601,-2.528523857,2.145251032,-0.329229818,0.161805049,-1.544997394,0,2.424871233,27,9,0,0,0,506,2,2,1,36,0.25,0,16,0
2158,250442914,4,4.5,0,1,1,-0.222165954,-0.006517955,-0.007882715,0.836040585,-0.436113731,1837.03695,-0.351724482,-0.62066701,0.930670863,0.069576263,-1836.515841,0.27963097,0.387152124,-1837.296073,0.576956844,-0.67979611,-0.811317231,0.40003215,-0.579225967,0.697491043,0.712522999,-1732.863942,-2147.290418,0.000457347,3,11,1,0,0,9805,2,2,8,48,0.25,0,1.666666667,0.577350269
1573,60501171,4,26.33333333,12.33333333,1,1,-0.191680877,0.481780038,0.464082063,0.445575655,1366725.312,3188518.03,1442.227168,0.431748063,0.721919909,0.788996295,-4556933.161,8200.815344,54436.30722,-4591360.762,112499999.6,112500000.4,929835.8639,0.552874803,0.172089412,0.37654651,-0.318843234,-3613942.411,-4281548.909,0.320384705,8,10,1,15000,0,6825,1,2,8,50,0.25,0,20,19.79898987
1388,640725174,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,1,0,0,0,0,0,0,0,0,0,0,0
1826,698946445,4,0,0,0,1,0.820776471,0.47488368,-0.306999804,-0.647521,-2.63281692,1.716743247,1.240607059,-0.249762245,-1.677418176,0.522975993,0.367461908,-1.011592711,0.029080906,0.014694432,-0.094746077,1.362959714,-1.438322277,0.816598498,-0.996580426,1.088302202,-0.314299621,0.592512177,0,-2.288477973,3,11,1,0,1,0,0,0,8,222,0,2,3,0
1481,254014915,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,11,0,0,2,0,0,0,0,0,0,0
1176,697310538,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,1,0,0,0,0,0,0,0,0,0,0,0
1823,337190674,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,1,0,0,0,0,0,0,0,0,0
1703,898924800,4,13,6.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,0,0,0,7619,3,0,0,0,0,0,0,0
1229,1113555915,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,10,0,3604,2,0,0,0,0,0,0,0
592,472194466,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,0,11979,1,0,0,0,0,0,0,0
1293,507043244,4,10,0,1,1,0.330098838,-0.168334924,1.02648285,0.240808739,0.022398106,-1.249499473,1.122914026,0.397104971,-0.199273206,-0.585618434,0.899036374,0.383637211,0.389090535,0.026938492,33337.66322,33337.31793,-0.11517213,0.484424964,1.363050416,-0.331152184,-0.702038501,-1.854479618,0,-0.029961213,5,11,1,0,0,0,0,2,19,55,0.25,0,2,0
1833,781576227,4,7.5,5.333333333,1,1,0.408581526,-0.280717585,-0.776835068,-0.538270086,0.033189208,49677.48175,593.5610532,-0.40507676,-0.143621175,0.200243053,-50270.91052,0.158200237,-0.362493477,-50270.50902,15761375.07,15761374.97,15783.55465,-1.431192209,0.229771455,0.085990602,0.322023897,-0.425935113,-83726.73889,0.594134938,3,10,1,1000,0,9105,2,2,8,67,0.25,0,3.5,2.121320344
1076,1083257511,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,1,10,0,0,1,0,0,0,0,0,0,0
1855,98029885,4,0,0,0,1,1.109192588,1.354912983,0.005996486,1.467703086,-1.172307138,2334.151632,-0.563764731,-0.375657661,-0.694971176,0.344060892,-2333.071631,0.242913384,1.128885972,-2332.565958,-0.027752222,0.482703117,-0.541003857,0.357751751,0.745282139,0.599531014,0.111548776,-1.029427272,-6999.404803,0.554776347,3,11,1,0,1,0,0,2,8,50,0.25,0,1,0
1138,682636,4,0,0,0,1,2.187468054,0,0,0,0,0,0,0,0,0,0,0,0,0,2.497395875,3.398404274,0,0,0,0,0,0,0,0,5,11,1,0,0,0,0,2,8,55,0.25,0,2,0
1742,194980333,4,9.333333333,10,1,1,-0.300705746,-0.329075366,0.551916782,-0.009205114,72.72007922,4499.947162,0.602228486,1.054548269,1.443552532,-0.179244847,-4555.268216,1.34871152,-0.316896435,-4553.819547,137511.3339,250824.8117,-0.121442961,1.129465773,-0.336611675,1.006089001,-0.615507717,-0.199178843,-9107.159381,0.256973963,5,11,1,50,0,7748,0,2,5,74,0.25,0,2.333333333,1.527525232
1084,1171087251,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,9,1,0,0,11551,0,0,0,0,0,0,0,0
1619,265658557,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,1,0,0,6649,0,0,0,0,0,0,0,0
817,744263988,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,0,0,0,0,0,0,0,0,0,0
44,999574110,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,10,0,7275,0,0,0,0,0,0,0,0
1363,944041827,4,11.25,4.5,1,1,-0.305934254,0,0,0,0,0,0,0,0,0,0,0,0,0,999.4012935,999.1393501,0,0,0,0,0,0,0,0,3,11,1,0,0,0,0,2,8,55,0.25,0,3,0
275,65683190,4,12,9.333333333,1,1,-0.054529102,-0.569775139,1685822.491,0.13130987,204666.2766,683620.8834,-7333.435243,0.454935758,-0.765688821,-0.267034206,-1959266.053,-1.065487195,0.060410612,-1959265.477,171450375.6,226866499.2,43666.91754,-0.753263877,0.478340127,0.061356167,-0.204086229,-570000.8672,-3348531.309,-0.070172479,1,11,1,6000,0,1120,0,2,6,41,0.25,0,8.25,4.856267428
1438,959356660,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,1,0,0,0,0,0,0,0,0,0,0,0
866,1022637407,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,0,0,1,0,0,0,0,0,0,0
102,658987796,4,4816.5,2850.5,1,1,0.72442171,739643946.8,250.2240229,4537527.997,460760257.4,77491715.25,245457.3947,43332.52275,-0.800403293,-0.019251081,-48449179.59,260572.9701,5491654.628,-52851827.1,90198920.28,91666787.37,216631774,983132000.9,0.357233961,-0.246149574,-0.233355721,13787456.03,-100817873.2,-0.531796689,3,11,1,500,0,45,1,2,8,45,0.25,0,4401.5,5104.129341
1248,367450094,4,8,0,1,1,-0.473186113,448712.9233,93662.16855,1615.450779,354750.8941,264.6339663,60.81614421,0.435291433,1.258272039,0.916203182,-1637.604426,1.285306639,0.825793859,-1636.398602,27.10622244,27.42176304,0.462356309,0.461831051,-0.781306587,0.976973795,-0.473243443,-0.245027191,-4909.65092,0.198870898,17,11,0,0,0,0,0,2,8,55,0.25,0,11.33333333,16.16580754
1133,1152309238,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,0,0,1,0,0,0,0,0,0,0
1303,1005435467,4,0,0,0,1,-0.064093262,0.091211153,0.954947884,-1.971681077,-0.105947008,-0.217752059,-0.745000312,1.934552224,0.093540179,0.524326225,-0.494202926,-0.511634389,0.261155374,-0.438758747,2.511049318,0.68158594,-1.323456628,0.336333661,0.011512163,-0.091426545,-0.555132225,-0.534368216,0,0.336345974,3,11,1,0,0,0,1,0,8,222,0,2,2,0
108,58641410,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,1000,0,5996,1,0,0,0,0,0,0,0
1343,716838666,4,0,0,0,1,-0.560187796,-0.443744489,1.511599681,0.420658655,-0.089328824,-1.672134545,0.148022885,-0.130958717,1.907271166,1.937468294,1.026628098,-0.042951394,-0.258141403,1.021802413,-0.006150751,-0.494122953,-0.398469659,0.097557227,-1.248167795,-1.008647912,-0.048189532,-0.795059322,0,0.817977919,3,11,1,0,0,2688,1,0,8,211,0,2,2,0
498,1124643599,4,0,0,0,1,0.830694509,-0.634040431,0.567972252,1.764970366,0.323827828,0.490143508,0.645565815,0.903582532,-0.911279769,1.051040182,-0.339748546,-1.630951224,-0.600452144,-0.289970241,0.408801504,-0.420292594,-0.78640041,1.116237696,-0.019589161,0.059133396,1.959135667,0.486306695,0,0.049947336,3,11,1,0,0,0,1,2,19,23,0.25,0,6,0
2367,612112841,2,0,0,1,1,0.364974028,0.78275659,-0.748713849,0.400606219,0.061653668,11001.2213,615.1076506,-0.631275252,-0.794065259,0.109465044,-11616.28006,-0.333209532,35116.12936,-29173.35198,75029999.95,100024999.5,-0.732921648,0.64237337,-0.847803064,-1.067029978,-0.35559801,-2000.258968,-12021.56985,-0.478147503,3,11,1,10000,0,5376,0,2,19,25,0.25,0,6,7.071067812
803,978425250,4,9.666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,1,0,0,4686,0,0,0,0,0,0,0,0
2110,455084325,4,0,0,1,1,1.763875679,1.487430359,-0.780134294,-0.510406563,0.511313398,11998.84685,0.696928838,1.289296551,1.366624542,-0.071415488,-11999.00009,1.15869833,-0.921397345,-12000.59351,0.408797562,-0.460919512,0.178530586,-0.179772254,0.074655779,-1.496186538,0.238347244,-12000.19934,0,-0.81721948,5,11,1,50,0,9416,2,0,8,211,0,2,2,0
2113,779108758,4,0,0,0,1,-0.33438211,0,0,0,0,1000.978002,141.3622857,0,0,0,-1142.637372,0,0,-1145.16741,2061381.256,2061380.275,0,0,0,0,0,0,-1143.893859,0,3,10,1,200,1,10412,2,0,8,53,0.25,0,6,0
1042,849760078,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,0,0,0,1,0,0,0,0,0,0,0
1269,55974146,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,9,1,0,0,11645,0,0,0,0,0,0,0,0
1160,1090257579,4,7.833333333,3.333333333,1,1,-0.314319388,0.578604448,285292.3828,-0.593109611,0.376586247,48681.091,4.395387992,0.215369377,-0.759353698,0.233882133,-333974.988,0.731708034,1.127053136,-333975.0948,2.40315805,2.919707167,-1.026936834,-0.171796745,1.197162356,0.168006234,0.42715251,-35333.78456,-1229639.81,-0.710993853,3,11,1,500,0,1906,1,2,8,67,0.25,0,5.75,2.5
1450,1190155319,4,2.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,1,0,0,0,0,0,0,0,0,0,0,0
1946,246124439,4,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,1,100,1,0,3,0,0,0,0,0,0,0
2129,869052952,4,0,0,0,1,-1.169466182,-0.367804564,1.212163714,-1.65227398,0.837031737,1200.93387,-0.246606852,-1.36634653,-0.522563923,-0.382682628,-1199.244914,1.635657821,-0.501398329,-1200.565741,33335.75767,65667.7405,-1.118253695,-0.626029344,-1.318894148,-0.688130199,1.306904702,-0.791551409,-2399.096789,1.378051915,17,11,1,0,1,0,1,2,8,55,0.25,0,1.5,0.707106781
2065,82122707,4,0,0,0,1,-0.012334122,0.575315222,0.291278412,0.696758153,0.433505288,0.560481511,-0.127554809,0.466646059,-0.537466559,-0.267379877,-1.240543163,-0.425905018,0.535087828,-0.161851728,1009999.98,1010000.129,0.976532308,-0.310535264,0.357434325,0.487618704,-0.402457587,0.757198419,0,-0.280545789,3,11,1,0,0,0,2,0,8,211,0.25,2,2.666666667,0.577350269
